timestamp,datetime,best_bid,best_ask,bid_volume,ask_volume
1755827762,2025-08-21 21:56:02,0.2926,0.2928,0.00,0.00
1755827763,2025-08-21 21:56:03,0.2926,0.2928,0.00,0.00
1755827769,2025-08-21 21:56:09,0.2924,0.2925,0.00,0.00
1755827770,2025-08-21 21:56:10,0.2924,0.2925,0.00,0.00
1755827775,2025-08-21 21:56:15,0.2923,0.2924,0.00,0.00
1755827776,2025-08-21 21:56:16,0.2923,0.2924,0.00,0.00
1755827781,2025-08-21 21:56:21,0.2923,0.2924,0.00,0.00
1755827782,2025-08-21 21:56:22,0.2923,0.2924,0.00,0.00
1755827787,2025-08-21 21:56:27,0.2925,0.2926,0.00,0.00
1755827788,2025-08-21 21:56:28,0.2925,0.2926,0.00,0.00
1755827794,2025-08-21 21:56:34,0.2925,0.2926,0.00,0.00
1755827795,2025-08-21 21:56:35,0.2925,0.2926,0.00,0.00
1755827800,2025-08-21 21:56:40,0.2924,0.2925,0.00,0.00
1755827802,2025-08-21 21:56:42,0.2924,0.2925,0.00,0.00
1755827807,2025-08-21 21:56:47,0.2926,0.2927,0.00,0.00
1755827808,2025-08-21 21:56:48,0.2926,0.2927,0.00,0.00
1755827813,2025-08-21 21:56:53,0.2926,0.2927,0.00,0.00
1755827814,2025-08-21 21:56:54,0.2925,0.2926,0.00,0.00
1755827820,2025-08-21 21:57:00,0.2925,0.2926,0.00,0.00
1755827821,2025-08-21 21:57:01,0.2925,0.2926,0.00,0.00
1755827826,2025-08-21 21:57:06,0.2926,0.2927,0.00,0.00
1755827827,2025-08-21 21:57:07,0.2926,0.2927,0.00,0.00
1755827833,2025-08-21 21:57:13,0.2925,0.2926,0.00,0.00
1755834304,2025-08-21 23:45:04,0.2903,0.2904,0.00,0.00
1755834310,2025-08-21 23:45:10,0.2901,0.2902,0.00,0.00
1755834314,2025-08-21 23:45:14,0.2901,0.2902,0.00,0.00
1755834315,2025-08-21 23:45:15,0.2901,0.2902,0.00,0.00
1755834320,2025-08-21 23:45:20,0.2902,0.2903,0.00,0.00
1755834320,2025-08-21 23:45:20,0.2902,0.2903,0.00,0.00
1755834325,2025-08-21 23:45:25,0.2902,0.2903,0.00,0.00
1755834326,2025-08-21 23:45:26,0.2903,0.2904,0.00,0.00
1755834330,2025-08-21 23:45:30,0.2903,0.2904,0.00,0.00
1755834331,2025-08-21 23:45:31,0.2903,0.2904,0.00,0.00
1755834335,2025-08-21 23:45:35,0.2903,0.2904,0.00,0.00
1755834336,2025-08-21 23:45:36,0.2903,0.2904,0.00,0.00
1755834341,2025-08-21 23:45:41,0.2903,0.2904,0.00,0.00
1755834342,2025-08-21 23:45:42,0.2903,0.2904,0.00,0.00
1755834346,2025-08-21 23:45:46,0.2902,0.2903,0.00,0.00
1755834347,2025-08-21 23:45:47,0.2902,0.2903,0.00,0.00
1755834352,2025-08-21 23:45:52,0.2902,0.2903,0.00,0.00
1755834352,2025-08-21 23:45:52,0.2902,0.2903,0.00,0.00
1755834357,2025-08-21 23:45:57,0.2902,0.2903,0.00,0.00
1755834358,2025-08-21 23:45:58,0.2901,0.2902,0.00,0.00
1755834362,2025-08-21 23:46:02,0.2902,0.2903,0.00,0.00
1755834363,2025-08-21 23:46:03,0.2902,0.2903,0.00,0.00
1755834367,2025-08-21 23:46:07,0.2901,0.2902,0.00,0.00
1755834368,2025-08-21 23:46:08,0.2901,0.2902,0.00,0.00
1755834372,2025-08-21 23:46:12,0.2901,0.2902,0.00,0.00
1755834373,2025-08-21 23:46:13,0.2901,0.2902,0.00,0.00
1755834378,2025-08-21 23:46:18,0.2900,0.2901,0.00,0.00
1755834378,2025-08-21 23:46:18,0.2900,0.2901,0.00,0.00
1755834383,2025-08-21 23:46:23,0.2900,0.2901,0.00,0.00
1755834384,2025-08-21 23:46:24,0.2900,0.2901,0.00,0.00
1755834388,2025-08-21 23:46:28,0.2900,0.2901,0.00,0.00
1755834389,2025-08-21 23:46:29,0.2900,0.2901,0.00,0.00
1755834394,2025-08-21 23:46:34,0.2899,0.2900,0.00,0.00
1755834394,2025-08-21 23:46:34,0.2899,0.2900,0.00,0.00
1755834399,2025-08-21 23:46:39,0.2898,0.2900,0.00,0.00
1755834400,2025-08-21 23:46:40,0.2898,0.2900,0.00,0.00
1755834404,2025-08-21 23:46:44,0.2899,0.2900,0.00,0.00
1755834405,2025-08-21 23:46:45,0.2899,0.2900,0.00,0.00
1755834409,2025-08-21 23:46:49,0.2899,0.2900,0.00,0.00
1755834410,2025-08-21 23:46:50,0.2900,0.2901,0.00,0.00
1755834414,2025-08-21 23:46:54,0.2899,0.2900,0.00,0.00
1755834415,2025-08-21 23:46:55,0.2899,0.2900,0.00,0.00
1755834419,2025-08-21 23:46:59,0.2899,0.2900,0.00,0.00
1755834420,2025-08-21 23:47:00,0.2899,0.2900,0.00,0.00
1755834425,2025-08-21 23:47:05,0.2899,0.2900,0.00,0.00
1755834425,2025-08-21 23:47:05,0.2899,0.2900,0.00,0.00
1755834430,2025-08-21 23:47:10,0.2898,0.2899,0.00,0.00
1755834430,2025-08-21 23:47:10,0.2898,0.2899,0.00,0.00
1755834435,2025-08-21 23:47:15,0.2900,0.2901,0.00,0.00
1755834436,2025-08-21 23:47:16,0.2901,0.2902,0.00,0.00
1755834440,2025-08-21 23:47:20,0.2900,0.2901,0.00,0.00
1755834441,2025-08-21 23:47:21,0.2900,0.2901,0.00,0.00
1755834445,2025-08-21 23:47:25,0.2900,0.2901,0.00,0.00
1755834446,2025-08-21 23:47:26,0.2901,0.2902,0.00,0.00
1755834450,2025-08-21 23:47:30,0.2901,0.2902,0.00,0.00
1755834451,2025-08-21 23:47:31,0.2901,0.2902,0.00,0.00
1755834456,2025-08-21 23:47:36,0.2901,0.2902,0.00,0.00
1755834456,2025-08-21 23:47:36,0.2901,0.2902,0.00,0.00
1755834461,2025-08-21 23:47:41,0.2900,0.2901,0.00,0.00
1755834462,2025-08-21 23:47:42,0.2900,0.2901,0.00,0.00
1755834466,2025-08-21 23:47:46,0.2901,0.2902,0.00,0.00
1755834467,2025-08-21 23:47:47,0.2901,0.2902,0.00,0.00
1755834471,2025-08-21 23:47:51,0.2901,0.2902,0.00,0.00
1755834472,2025-08-21 23:47:52,0.2901,0.2902,0.00,0.00
1755834476,2025-08-21 23:47:56,0.2901,0.2902,0.00,0.00
1755834477,2025-08-21 23:47:57,0.2901,0.2902,0.00,0.00
1755834481,2025-08-21 23:48:01,0.2901,0.2902,0.00,0.00
1755834482,2025-08-21 23:48:02,0.2901,0.2902,0.00,0.00
1755834486,2025-08-21 23:48:06,0.2901,0.2902,0.00,0.00
1755834487,2025-08-21 23:48:07,0.2901,0.2902,0.00,0.00
1755834491,2025-08-21 23:48:11,0.2901,0.2902,0.00,0.00
1755834492,2025-08-21 23:48:12,0.2901,0.2902,0.00,0.00
1755834497,2025-08-21 23:48:17,0.2901,0.2902,0.00,0.00
1755834497,2025-08-21 23:48:17,0.2901,0.2902,0.00,0.00
1755834502,2025-08-21 23:48:22,0.2901,0.2902,0.00,0.00
1755834502,2025-08-21 23:48:22,0.2901,0.2902,0.00,0.00
1755834507,2025-08-21 23:48:27,0.2901,0.2902,0.00,0.00
1755834508,2025-08-21 23:48:28,0.2901,0.2902,0.00,0.00
1755834512,2025-08-21 23:48:32,0.2902,0.2903,0.00,0.00
1755834513,2025-08-21 23:48:33,0.2902,0.2903,0.00,0.00
1755834517,2025-08-21 23:48:37,0.2901,0.2902,0.00,0.00
1755834518,2025-08-21 23:48:38,0.2901,0.2902,0.00,0.00
1755834522,2025-08-21 23:48:42,0.2901,0.2902,0.00,0.00
1755834523,2025-08-21 23:48:43,0.2901,0.2902,0.00,0.00
1755834527,2025-08-21 23:48:47,0.2901,0.2902,0.00,0.00
1755834528,2025-08-21 23:48:48,0.2901,0.2902,0.00,0.00
1755834533,2025-08-21 23:48:53,0.2901,0.2902,0.00,0.00
1755834534,2025-08-21 23:48:54,0.2901,0.2902,0.00,0.00
1755834538,2025-08-21 23:48:58,0.2901,0.2902,0.00,0.00
1755834539,2025-08-21 23:48:59,0.2901,0.2902,0.00,0.00
1755834543,2025-08-21 23:49:03,0.2902,0.2903,0.00,0.00
1755834544,2025-08-21 23:49:04,0.2902,0.2903,0.00,0.00
1755834548,2025-08-21 23:49:08,0.2903,0.2904,0.00,0.00
1755834549,2025-08-21 23:49:09,0.2903,0.2904,0.00,0.00
1755834553,2025-08-21 23:49:13,0.2904,0.2905,0.00,0.00
1755834554,2025-08-21 23:49:14,0.2905,0.2906,0.00,0.00
1755834558,2025-08-21 23:49:18,0.2905,0.2906,0.00,0.00
1755834559,2025-08-21 23:49:19,0.2905,0.2906,0.00,0.00
1755834563,2025-08-21 23:49:23,0.2905,0.2906,0.00,0.00
1755834564,2025-08-21 23:49:24,0.2905,0.2906,0.00,0.00
1755834568,2025-08-21 23:49:28,0.2905,0.2906,0.00,0.00
1755834569,2025-08-21 23:49:29,0.2905,0.2906,0.00,0.00
1755834573,2025-08-21 23:49:33,0.2905,0.2906,0.00,0.00
1755834574,2025-08-21 23:49:34,0.2905,0.2906,0.00,0.00
1755834579,2025-08-21 23:49:39,0.2904,0.2905,0.00,0.00
1755834580,2025-08-21 23:49:40,0.2904,0.2905,0.00,0.00
1755834584,2025-08-21 23:49:44,0.2903,0.2904,0.00,0.00
1755834585,2025-08-21 23:49:45,0.2903,0.2904,0.00,0.00
1755834589,2025-08-21 23:49:49,0.2903,0.2904,0.00,0.00
1755834590,2025-08-21 23:49:50,0.2903,0.2904,0.00,0.00
1755834594,2025-08-21 23:49:54,0.2903,0.2904,0.00,0.00
1755834595,2025-08-21 23:49:55,0.2903,0.2904,0.00,0.00
1755834599,2025-08-21 23:49:59,0.2902,0.2903,0.00,0.00
1755834600,2025-08-21 23:50:00,0.2902,0.2903,0.00,0.00
1755834605,2025-08-21 23:50:05,0.2902,0.2903,0.00,0.00
1755834605,2025-08-21 23:50:05,0.2903,0.2904,0.00,0.00
1755834610,2025-08-21 23:50:10,0.2903,0.2904,0.00,0.00
1755834611,2025-08-21 23:50:11,0.2903,0.2904,0.00,0.00
1755834615,2025-08-21 23:50:15,0.2901,0.2902,0.00,0.00
1755834616,2025-08-21 23:50:16,0.2901,0.2902,0.00,0.00
1755834620,2025-08-21 23:50:20,0.2901,0.2902,0.00,0.00
1755834621,2025-08-21 23:50:21,0.2901,0.2902,0.00,0.00
1755834625,2025-08-21 23:50:25,0.2902,0.2903,0.00,0.00
1755834626,2025-08-21 23:50:26,0.2902,0.2903,0.00,0.00
1755834631,2025-08-21 23:50:31,0.2903,0.2904,0.00,0.00
1755834632,2025-08-21 23:50:32,0.2903,0.2904,0.00,0.00
1755834637,2025-08-21 23:50:37,0.2904,0.2905,0.00,0.00
1755834637,2025-08-21 23:50:37,0.2903,0.2904,0.00,0.00
1755834642,2025-08-21 23:50:42,0.2904,0.2905,0.00,0.00
1755834642,2025-08-21 23:50:42,0.2904,0.2905,0.00,0.00
1755834647,2025-08-21 23:50:47,0.2903,0.2904,0.00,0.00
1755834648,2025-08-21 23:50:48,0.2903,0.2904,0.00,0.00
1755834652,2025-08-21 23:50:52,0.2903,0.2904,0.00,0.00
1755834653,2025-08-21 23:50:53,0.2903,0.2904,0.00,0.00
1755834657,2025-08-21 23:50:57,0.2903,0.2904,0.00,0.00
1755834658,2025-08-21 23:50:58,0.2903,0.2904,0.00,0.00
1755834662,2025-08-21 23:51:02,0.2903,0.2904,0.00,0.00
1755834663,2025-08-21 23:51:03,0.2903,0.2904,0.00,0.00
1755834668,2025-08-21 23:51:08,0.2904,0.2905,0.00,0.00
1755834668,2025-08-21 23:51:08,0.2904,0.2905,0.00,0.00
1755834673,2025-08-21 23:51:13,0.2905,0.2906,0.00,0.00
1755834673,2025-08-21 23:51:13,0.2905,0.2906,0.00,0.00
1755834678,2025-08-21 23:51:18,0.2905,0.2906,0.00,0.00
1755834679,2025-08-21 23:51:19,0.2905,0.2906,0.00,0.00
1755834683,2025-08-21 23:51:23,0.2905,0.2906,0.00,0.00
1755834684,2025-08-21 23:51:24,0.2905,0.2906,0.00,0.00
1755834688,2025-08-21 23:51:28,0.2904,0.2905,0.00,0.00
1755834689,2025-08-21 23:51:29,0.2904,0.2905,0.00,0.00
1755834693,2025-08-21 23:51:33,0.2904,0.2905,0.00,0.00
1755834694,2025-08-21 23:51:34,0.2904,0.2905,0.00,0.00
1755834698,2025-08-21 23:51:38,0.2904,0.2905,0.00,0.00
1755834699,2025-08-21 23:51:39,0.2904,0.2905,0.00,0.00
1755834703,2025-08-21 23:51:43,0.2904,0.2905,0.00,0.00
1755834704,2025-08-21 23:51:44,0.2904,0.2905,0.00,0.00
1755834709,2025-08-21 23:51:49,0.2904,0.2905,0.00,0.00
1755834709,2025-08-21 23:51:49,0.2904,0.2905,0.00,0.00
1755834714,2025-08-21 23:51:54,0.2904,0.2905,0.00,0.00
1755834715,2025-08-21 23:51:55,0.2904,0.2905,0.00,0.00
1755834719,2025-08-21 23:51:59,0.2904,0.2905,0.00,0.00
1755834720,2025-08-21 23:52:00,0.2904,0.2905,0.00,0.00
1755834724,2025-08-21 23:52:04,0.2904,0.2905,0.00,0.00
1755834725,2025-08-21 23:52:05,0.2904,0.2905,0.00,0.00
1755834730,2025-08-21 23:52:10,0.2904,0.2905,0.00,0.00
1755834730,2025-08-21 23:52:10,0.2904,0.2905,0.00,0.00
1755834735,2025-08-21 23:52:15,0.2905,0.2906,0.00,0.00
1755834735,2025-08-21 23:52:15,0.2905,0.2906,0.00,0.00
1755834740,2025-08-21 23:52:20,0.2904,0.2905,0.00,0.00
1755834740,2025-08-21 23:52:20,0.2904,0.2905,0.00,0.00
1755834745,2025-08-21 23:52:25,0.2904,0.2905,0.00,0.00
1755834746,2025-08-21 23:52:26,0.2904,0.2905,0.00,0.00
1755834750,2025-08-21 23:52:30,0.2904,0.2905,0.00,0.00
1755834751,2025-08-21 23:52:31,0.2904,0.2905,0.00,0.00
1755834756,2025-08-21 23:52:36,0.2903,0.2904,0.00,0.00
1755834757,2025-08-21 23:52:37,0.2903,0.2904,0.00,0.00
1755834761,2025-08-21 23:52:41,0.2903,0.2904,0.00,0.00
1755834762,2025-08-21 23:52:42,0.2903,0.2904,0.00,0.00
1755834767,2025-08-21 23:52:47,0.2903,0.2904,0.00,0.00
1755834767,2025-08-21 23:52:47,0.2903,0.2904,0.00,0.00
1755834772,2025-08-21 23:52:52,0.2902,0.2903,0.00,0.00
1755834772,2025-08-21 23:52:52,0.2902,0.2903,0.00,0.00
1755834777,2025-08-21 23:52:57,0.2902,0.2903,0.00,0.00
1755834777,2025-08-21 23:52:57,0.2902,0.2903,0.00,0.00
1755834782,2025-08-21 23:53:02,0.2902,0.2903,0.00,0.00
1755834783,2025-08-21 23:53:03,0.2902,0.2903,0.00,0.00
1755834787,2025-08-21 23:53:07,0.2901,0.2902,0.00,0.00
1755834788,2025-08-21 23:53:08,0.2901,0.2902,0.00,0.00
1755834792,2025-08-21 23:53:12,0.2901,0.2902,0.00,0.00
1755834793,2025-08-21 23:53:13,0.2901,0.2902,0.00,0.00
1755834797,2025-08-21 23:53:17,0.2901,0.2902,0.00,0.00
1755834798,2025-08-21 23:53:18,0.2901,0.2902,0.00,0.00
1755834802,2025-08-21 23:53:22,0.2901,0.2902,0.00,0.00
1755834803,2025-08-21 23:53:23,0.2901,0.2902,0.00,0.00
1755834807,2025-08-21 23:53:27,0.2901,0.2902,0.00,0.00
1755834808,2025-08-21 23:53:28,0.2901,0.2902,0.00,0.00
1755834813,2025-08-21 23:53:33,0.2901,0.2902,0.00,0.00
1755834813,2025-08-21 23:53:33,0.2901,0.2902,0.00,0.00
1755834818,2025-08-21 23:53:38,0.2901,0.2902,0.00,0.00
1755834819,2025-08-21 23:53:39,0.2901,0.2902,0.00,0.00
1755834823,2025-08-21 23:53:43,0.2901,0.2902,0.00,0.00
1755834824,2025-08-21 23:53:44,0.2901,0.2902,0.00,0.00
1755834829,2025-08-21 23:53:49,0.2901,0.2902,0.00,0.00
1755834829,2025-08-21 23:53:49,0.2901,0.2902,0.00,0.00
1755834834,2025-08-21 23:53:54,0.2901,0.2902,0.00,0.00
1755834835,2025-08-21 23:53:55,0.2901,0.2902,0.00,0.00
1755834839,2025-08-21 23:53:59,0.2901,0.2902,0.00,0.00
1755834840,2025-08-21 23:54:00,0.2901,0.2902,0.00,0.00
1755834844,2025-08-21 23:54:04,0.2901,0.2902,0.00,0.00
1755834845,2025-08-21 23:54:05,0.2901,0.2902,0.00,0.00
1755834849,2025-08-21 23:54:09,0.2901,0.2902,0.00,0.00
1755834850,2025-08-21 23:54:10,0.2901,0.2902,0.00,0.00
1755834854,2025-08-21 23:54:14,0.2901,0.2902,0.00,0.00
1755834855,2025-08-21 23:54:15,0.2901,0.2902,0.00,0.00
1755834860,2025-08-21 23:54:20,0.2901,0.2902,0.00,0.00
1755834861,2025-08-21 23:54:21,0.2901,0.2902,0.00,0.00
1755834865,2025-08-21 23:54:25,0.2902,0.2903,0.00,0.00
1755834866,2025-08-21 23:54:26,0.2902,0.2903,0.00,0.00
1755834870,2025-08-21 23:54:30,0.2901,0.2902,0.00,0.00
1755834871,2025-08-21 23:54:31,0.2901,0.2902,0.00,0.00
1755834875,2025-08-21 23:54:35,0.2901,0.2902,0.00,0.00
1755834876,2025-08-21 23:54:36,0.2901,0.2902,0.00,0.00
1755834880,2025-08-21 23:54:40,0.2901,0.2902,0.00,0.00
1755834881,2025-08-21 23:54:41,0.2901,0.2902,0.00,0.00
1755834886,2025-08-21 23:54:46,0.2901,0.2902,0.00,0.00
1755834886,2025-08-21 23:54:46,0.2901,0.2902,0.00,0.00
1755834891,2025-08-21 23:54:51,0.2902,0.2903,0.00,0.00
1755834891,2025-08-21 23:54:51,0.2903,0.2904,0.00,0.00
1755834896,2025-08-21 23:54:56,0.2903,0.2904,0.00,0.00
1755834897,2025-08-21 23:54:57,0.2903,0.2904,0.00,0.00
1755834901,2025-08-21 23:55:01,0.2905,0.2906,0.00,0.00
1755834902,2025-08-21 23:55:02,0.2905,0.2906,0.00,0.00
1755834906,2025-08-21 23:55:06,0.2906,0.2907,0.00,0.00
1755834907,2025-08-21 23:55:07,0.2906,0.2907,0.00,0.00
1755834911,2025-08-21 23:55:11,0.2906,0.2907,0.00,0.00
1755834912,2025-08-21 23:55:12,0.2906,0.2907,0.00,0.00
1755834917,2025-08-21 23:55:17,0.2906,0.2907,0.00,0.00
1755834917,2025-08-21 23:55:17,0.2906,0.2907,0.00,0.00
1755834922,2025-08-21 23:55:22,0.2905,0.2906,0.00,0.00
1755834922,2025-08-21 23:55:22,0.2905,0.2906,0.00,0.00
1755834927,2025-08-21 23:55:27,0.2905,0.2906,0.00,0.00
1755834927,2025-08-21 23:55:27,0.2905,0.2906,0.00,0.00
1755834932,2025-08-21 23:55:32,0.2904,0.2905,0.00,0.00
1755834933,2025-08-21 23:55:33,0.2904,0.2905,0.00,0.00
1755834937,2025-08-21 23:55:37,0.2903,0.2904,0.00,0.00
1755834938,2025-08-21 23:55:38,0.2903,0.2904,0.00,0.00
1755834942,2025-08-21 23:55:42,0.2903,0.2904,0.00,0.00
1755834943,2025-08-21 23:55:43,0.2902,0.2903,0.00,0.00
1755834948,2025-08-21 23:55:48,0.2902,0.2903,0.00,0.00
1755834948,2025-08-21 23:55:48,0.2902,0.2903,0.00,0.00
1755834953,2025-08-21 23:55:53,0.2902,0.2903,0.00,0.00
1755834953,2025-08-21 23:55:53,0.2902,0.2903,0.00,0.00
1755834958,2025-08-21 23:55:58,0.2902,0.2903,0.00,0.00
1755834959,2025-08-21 23:55:59,0.2902,0.2903,0.00,0.00
1755834963,2025-08-21 23:56:03,0.2902,0.2903,0.00,0.00
1755834964,2025-08-21 23:56:04,0.2901,0.2902,0.00,0.00
1755834968,2025-08-21 23:56:08,0.2902,0.2903,0.00,0.00
1755834969,2025-08-21 23:56:09,0.2902,0.2903,0.00,0.00
1755834973,2025-08-21 23:56:13,0.2905,0.2906,0.00,0.00
1755834974,2025-08-21 23:56:14,0.2905,0.2906,0.00,0.00
1755834979,2025-08-21 23:56:19,0.2906,0.2907,0.00,0.00
1755834979,2025-08-21 23:56:19,0.2906,0.2907,0.00,0.00
1755834984,2025-08-21 23:56:24,0.2907,0.2908,0.00,0.00
1755834985,2025-08-21 23:56:25,0.2907,0.2908,0.00,0.00
1755834989,2025-08-21 23:56:29,0.2907,0.2908,0.00,0.00
1755834990,2025-08-21 23:56:30,0.2908,0.2909,0.00,0.00
1755834994,2025-08-21 23:56:34,0.2908,0.2909,0.00,0.00
1755834995,2025-08-21 23:56:35,0.2908,0.2909,0.00,0.00
1755835000,2025-08-21 23:56:40,0.2907,0.2908,0.00,0.00
1755835000,2025-08-21 23:56:40,0.2907,0.2908,0.00,0.00
1755835005,2025-08-21 23:56:45,0.2907,0.2908,0.00,0.00
1755835006,2025-08-21 23:56:46,0.2908,0.2909,0.00,0.00
1755835010,2025-08-21 23:56:50,0.2908,0.2909,0.00,0.00
1755835011,2025-08-21 23:56:51,0.2908,0.2909,0.00,0.00
1755835015,2025-08-21 23:56:55,0.2908,0.2909,0.00,0.00
1755835016,2025-08-21 23:56:56,0.2908,0.2909,0.00,0.00
1755835021,2025-08-21 23:57:01,0.2908,0.2909,0.00,0.00
1755835021,2025-08-21 23:57:01,0.2907,0.2908,0.00,0.00
1755835026,2025-08-21 23:57:06,0.2907,0.2908,0.00,0.00
1755835026,2025-08-21 23:57:06,0.2907,0.2908,0.00,0.00
1755835031,2025-08-21 23:57:11,0.2907,0.2908,0.00,0.00
1755835032,2025-08-21 23:57:12,0.2907,0.2908,0.00,0.00
1755835036,2025-08-21 23:57:16,0.2908,0.2909,0.00,0.00
1755835037,2025-08-21 23:57:17,0.2908,0.2909,0.00,0.00
1755835042,2025-08-21 23:57:22,0.2908,0.2909,0.00,0.00
1755835043,2025-08-21 23:57:23,0.2908,0.2909,0.00,0.00
1755835047,2025-08-21 23:57:27,0.2908,0.2909,0.00,0.00
1755835048,2025-08-21 23:57:28,0.2908,0.2909,0.00,0.00
1755835052,2025-08-21 23:57:32,0.2908,0.2909,0.00,0.00
1755835053,2025-08-21 23:57:33,0.2908,0.2909,0.00,0.00
1755835057,2025-08-21 23:57:37,0.2908,0.2909,0.00,0.00
1755835058,2025-08-21 23:57:38,0.2908,0.2909,0.00,0.00
1755835062,2025-08-21 23:57:42,0.2908,0.2909,0.00,0.00
1755835063,2025-08-21 23:57:43,0.2908,0.2909,0.00,0.00
1755835067,2025-08-21 23:57:47,0.2908,0.2909,0.00,0.00
1755835068,2025-08-21 23:57:48,0.2908,0.2909,0.00,0.00
1755835072,2025-08-21 23:57:52,0.2908,0.2909,0.00,0.00
1755835073,2025-08-21 23:57:53,0.2908,0.2909,0.00,0.00
1755835077,2025-08-21 23:57:57,0.2908,0.2909,0.00,0.00
1755835078,2025-08-21 23:57:58,0.2908,0.2909,0.00,0.00
1755835083,2025-08-21 23:58:03,0.2908,0.2909,0.00,0.00
1755835083,2025-08-21 23:58:03,0.2908,0.2909,0.00,0.00
1755835088,2025-08-21 23:58:08,0.2907,0.2908,0.00,0.00
1755835088,2025-08-21 23:58:08,0.2907,0.2908,0.00,0.00
1755835093,2025-08-21 23:58:13,0.2906,0.2907,0.00,0.00
1755835094,2025-08-21 23:58:14,0.2906,0.2907,0.00,0.00
1755835099,2025-08-21 23:58:19,0.2907,0.2908,0.00,0.00
1755835099,2025-08-21 23:58:19,0.2907,0.2908,0.00,0.00
1755835104,2025-08-21 23:58:24,0.2906,0.2907,0.00,0.00
1755835105,2025-08-21 23:58:25,0.2906,0.2907,0.00,0.00
1755835109,2025-08-21 23:58:29,0.2906,0.2907,0.00,0.00
1755835110,2025-08-21 23:58:30,0.2906,0.2907,0.00,0.00
1755835114,2025-08-21 23:58:34,0.2905,0.2906,0.00,0.00
1755835115,2025-08-21 23:58:35,0.2905,0.2906,0.00,0.00
1755835119,2025-08-21 23:58:39,0.2905,0.2906,0.00,0.00
1755835120,2025-08-21 23:58:40,0.2905,0.2906,0.00,0.00
1755835124,2025-08-21 23:58:44,0.2905,0.2906,0.00,0.00
1755835125,2025-08-21 23:58:45,0.2905,0.2906,0.00,0.00
1755835129,2025-08-21 23:58:49,0.2905,0.2906,0.00,0.00
1755835130,2025-08-21 23:58:50,0.2905,0.2906,0.00,0.00
1755835134,2025-08-21 23:58:54,0.2905,0.2906,0.00,0.00
1755835135,2025-08-21 23:58:55,0.2905,0.2906,0.00,0.00
1755835140,2025-08-21 23:59:00,0.2905,0.2906,0.00,0.00
1755835140,2025-08-21 23:59:00,0.2905,0.2906,0.00,0.00
1755835145,2025-08-21 23:59:05,0.2906,0.2907,0.00,0.00
1755835146,2025-08-21 23:59:06,0.2907,0.2908,0.00,0.00
1755835150,2025-08-21 23:59:10,0.2907,0.2908,0.00,0.00
1755835151,2025-08-21 23:59:11,0.2907,0.2908,0.00,0.00
1755835156,2025-08-21 23:59:16,0.2907,0.2908,0.00,0.00
1755835156,2025-08-21 23:59:16,0.2907,0.2908,0.00,0.00
1755835161,2025-08-21 23:59:21,0.2908,0.2909,0.00,0.00
1755835161,2025-08-21 23:59:21,0.2908,0.2909,0.00,0.00
1755835166,2025-08-21 23:59:26,0.2906,0.2907,0.00,0.00
1755835166,2025-08-21 23:59:26,0.2906,0.2907,0.00,0.00
1755835171,2025-08-21 23:59:31,0.2906,0.2907,0.00,0.00
1755835172,2025-08-21 23:59:32,0.2906,0.2907,0.00,0.00
1755835176,2025-08-21 23:59:36,0.2906,0.2907,0.00,0.00
1755835177,2025-08-21 23:59:37,0.2906,0.2907,0.00,0.00
1755835181,2025-08-21 23:59:41,0.2906,0.2907,0.00,0.00
1755835182,2025-08-21 23:59:42,0.2906,0.2907,0.00,0.00
1755835186,2025-08-21 23:59:46,0.2905,0.2906,0.00,0.00
1755835187,2025-08-21 23:59:47,0.2905,0.2906,0.00,0.00
1755835191,2025-08-21 23:59:51,0.2906,0.2907,0.00,0.00
1755835192,2025-08-21 23:59:52,0.2906,0.2907,0.00,0.00
1755835197,2025-08-21 23:59:57,0.2906,0.2907,0.00,0.00
1755835197,2025-08-21 23:59:57,0.2906,0.2907,0.00,0.00
